"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.234897542E0,-1.272997320E0,-5.016150892E-1,1.382229448E0,1.944915967E0
6.244887542E0,-1.411858166E0,-2.067385420E-1,1.579917377E0,2.128901882E0
6.254876542E0,-9.718657136E-1,-2.373428687E-1,1.741567454E0,2.008460057E0
6.264866542E0,-6.245685858E-1,-6.328005883E-1,2.167006772E0,2.342315276E0
6.274855542E0,-6.345895439E-1,-5.944156641E-1,2.796146711E0,2.928219647E0
6.284844250E0,-8.681957495E-1,-2.317923993E-2,2.689896663E0,2.826631422E0
6.294834250E0,-1.328168138E0,2.797199795E-1,1.609115448E0,2.105119093E0
6.304823250E0,-1.148370350E0,-3.118080372E-1,1.920809757E0,2.259532880E0
6.314813250E0,-4.365689081E-1,-1.327248371E0,2.674906449E0,3.017831201E0
6.324802250E0,-1.011191162E0,-1.358351173E0,2.746871640E0,3.226907077E0
6.334792250E0,-5.138942420E-2,-1.482573223E-1,2.370101037E0,2.375289463E0
6.344781250E0,1.549810356E-1,3.960114509E-1,1.101066375E0,1.180335272E0
6.354771250E0,-4.455256730E-1,1.006235647E-1,1.029009383E0,1.125823493E0
6.364760250E0,-7.085334331E-1,3.445530295E-1,1.005917851E0,1.277735160E0
6.374750250E0,-1.358118746E0,7.355373368E-1,1.696303573E-1,1.553794118E0
6.384739250E0,-1.513167025E0,9.578031600E-2,7.340091670E-1,1.684523010E0
6.394729250E0,-1.354687600E0,-3.330027321E-1,7.797332239E-1,1.598140549E0
6.404718250E0,-4.352907068E-1,-1.004332379E0,1.954189172E-1,1.111912802E0
6.414708250E0,-1.043967730E-1,-1.500799579E0,-2.988663948E-1,1.533825018E0
6.424697250E0,1.623748398E-1,-1.661875752E0,-5.435156518E-1,1.756019894E0
6.434686250E0,6.818742228E-1,-2.208520541E0,-6.285707125E-1,2.395332248E0
6.444676250E0,7.793256730E-1,-2.385905769E0,-8.978104350E-1,2.665700362E0
6.454665250E0,8.156696266E-1,-2.056827395E0,-6.948418853E-1,2.319194067E0
6.464655250E0,1.063693897E0,-1.919855492E0,-7.115409485E-1,2.307288524E0
6.474644250E0,2.462104636E-1,-2.172847264E0,-4.294347203E-1,2.228519464E0
6.484634250E0,-6.801849622E-1,-2.299369608E0,-6.145423651E-3,2.397871962E0
6.494623250E0,-1.282794330E0,-2.279695189E0,3.314807019E-1,2.636750065E0
6.504613250E0,-1.889789693E0,-1.925608859E0,8.054282284E-1,2.815668517E0
6.514602250E0,-2.190486267E0,-1.101858088E0,1.238934073E0,2.747231146E0
6.524592250E0,-2.510177520E0,-4.670590679E-1,1.618201437E0,3.022864741E0
6.534581250E0,-2.677662826E0,-2.090759665E-1,1.871708933E0,3.273665423E0
6.544571250E0,-2.692053409E0,-1.238791108E-1,2.194128205E0,3.475154122E0
6.554560250E0,-2.664976707E0,-1.746703649E-1,1.954030713E0,3.309206342E0
6.564549250E0,-2.551455354E0,-1.551738475E-1,1.694023452E0,3.066548353E0
6.574539250E0,-2.218081616E0,-3.232234101E-1,1.484959179E0,2.688766110E0
6.584528250E0,-2.182905936E0,-6.174481389E-1,1.282610142E0,2.606033251E0
6.594518250E0,-2.365054305E0,-8.786416541E-1,1.147998175E0,2.771893366E0
6.604507250E0,-2.195127202E0,-9.424717605E-1,9.688277927E-1,2.577879699E0
6.614497250E0,-1.997812325E0,-9.323569545E-1,6.435781762E-1,2.296679439E0
6.624486250E0,-1.700681968E0,-9.803202027E-1,5.031061292E-1,2.026440879E0
6.634476250E0,-1.453521917E0,-1.183319889E0,4.778873804E-1,1.934256516E0
6.644465250E0,-1.486354617E0,-1.327867591E0,5.111706090E-1,2.057614585E0
6.654455250E0,-1.443997387E0,-1.259426663E0,5.758677113E-1,2.000726767E0
6.664444250E0,-1.265276071E0,-9.593456554E-1,8.756494877E-1,1.813292488E0
6.674434250E0,-9.446662205E-1,-6.108634432E-1,1.399705313E0,1.795751480E0
6.684423250E0,-8.599926907E-1,-4.120339912E-1,2.082972635E0,2.290880712E0
6.694413250E0,-9.808651632E-1,-3.383693066E-1,2.430696025E0,2.642891111E0
6.704402250E0,-1.594116463E0,-3.645256564E-1,2.462836708E0,2.956290057E0
6.714392250E0,-2.421434328E0,-1.823657392E-1,2.587619506E0,3.548573823E0
6.724381250E0,-3.112188132E0,2.388434105E-1,2.619964256E0,4.075165500E0
6.734370250E0,-3.695001751E0,6.665723518E-1,2.728462559E0,4.641321426E0
6.744360250E0,-4.121422817E0,1.283106863E0,2.617861890E0,5.048335382E0
6.754349250E0,-4.157428216E0,1.809811039E0,2.671763570E0,5.262883805E0
6.764339250E0,-4.225786260E0,1.810992323E0,3.032048241E0,5.507293278E0
6.774328250E0,-4.540822545E0,1.530877949E0,3.328673983E0,5.834614569E0
6.784318250E0,-4.120290796E0,1.421623163E0,3.266335063E0,5.446719508E0
6.794307250E0,-3.501225024E0,1.293199888E0,2.384867888E0,4.429281823E0
6.804297250E0,-2.789152856E0,1.456743733E0,1.836624177E0,3.643441276E0
6.814286250E0,-1.980852476E0,1.354162228E0,1.420701788E0,2.788534640E0
6.824276250E0,-1.293682430E0,1.040310881E0,5.612353465E-1,1.752382970E0
6.834265250E0,-7.532283801E-1,1.139700391E0,-1.577160707E-1,1.375188835E0
6.844255250E0,-1.712848270E-1,1.145134793E0,-4.917344642E-1,1.257964614E0
6.854244250E0,5.439921999E-1,7.098993427E-1,-8.583619022E-1,1.239624841E0
6.864233250E0,1.719832184E0,2.273280501E-1,-9.951165088E-1,1.999939412E0
6.874223250E0,3.267095493E0,-2.922844765E-1,-6.070367329E-1,3.335841239E0
6.884212250E0,4.709787197E0,-6.983499223E-1,-2.230045458E-1,4.766499668E0
6.894202250E0,5.724616497E0,-9.836250490E-1,-3.492833539E-1,5.818999153E0
6.904191250E0,6.434374337E0,-1.510653307E0,-1.176372081E0,6.713203244E0
6.914181250E0,6.924000880E0,-1.970121958E0,-2.192289548E0,7.525244327E0
6.924170250E0,7.796907147E0,-2.351522094E0,-2.575720714E0,8.541414075E0
6.934160250E0,8.267444869E0,-2.894499217E0,-2.025388963E0,8.990604587E0
6.944149250E0,8.158760918E0,-3.027181896E0,-1.070477836E0,8.767846528E0
6.954139250E0,7.939801403E0,-3.002411044E0,-4.161692152E-1,8.498712562E0
6.964128250E0,7.602443372E0,-3.240908738E0,6.948129416E-2,8.264711872E0
6.974118250E0,6.393612227E0,-3.028465067E0,9.115025675E-1,7.133071913E0
6.984107250E0,4.191662495E0,-2.313366381E0,2.097868125E0,5.227116715E0
6.994097250E0,2.288898999E0,-1.203665714E0,2.411921493E0,3.536274179E0
7.004086250E0,1.182273091E0,-4.265929735E-1,2.202230984E0,2.535660177E0
7.014075250E0,7.028049159E-1,5.123956007E-1,3.016697838E0,3.139577973E0
7.024065250E0,2.914351684E-1,1.328152643E0,2.905686110E0,3.208104685E0
7.034054250E0,1.394601864E-1,2.206909049E0,1.412415991E0,2.623893219E0
7.044044250E0,-2.152248985E-1,2.907056113E0,4.652722319E-1,2.951910441E0
7.054033250E0,-5.485635531E-1,2.223692604E0,-1.668123648E-1,2.296422682E0
7.064023250E0,1.430361096E0,-1.303585274E0,-4.874496245E-1,1.995714050E0
7.074012250E0,1.071099980E0,3.503084439E-1,2.973057729E-1,1.165487836E0
7.084002250E0,2.429962492E-1,3.750839737E-1,3.873531863E-2,4.485928994E-1
7.093991250E0,7.702765220E-1,9.619693011E-2,-2.951282698E-1,8.304700268E-1
7.103981250E0,1.205003557E0,6.579099941E-1,-1.028870950E0,1.715649896E0
7.113970250E0,1.400281264E0,8.509911945E-1,-1.309344928E0,2.097464606E0
7.123960250E0,1.300010871E0,8.942141050E-1,-1.177891188E0,1.969028893E0
7.133949250E0,7.440295404E-1,1.227855938E0,-7.939555527E-1,1.640602201E0
7.143939250E0,2.254002231E-1,1.344557884E0,-3.971452260E-1,1.419987850E0
7.153928250E0,1.753609210E-1,4.569558102E-1,-3.120191216E-1,5.804446549E-1
7.163917250E0,4.659739709E-1,-1.153967012E0,2.880508000E-1,1.277397695E0
7.173907250E0,9.567816514E-1,-8.036337179E-1,1.110143593E0,1.671429651E0
7.183896250E0,4.598829263E-1,-7.384115356E-1,7.992627780E-1,1.181340294E0
7.193886250E0,3.589658314E-1,-7.384977821E-1,4.139768748E-1,9.195717998E-1
7.203875250E0,-1.897421479E-3,-7.991117737E-1,-1.041158143E-1,8.058680598E-1
7.213865250E0,-4.911859953E-1,-1.468121245E0,-2.676168278E-2,1.548341002E0
7.223854250E0,-4.852095562E-1,-1.660439091E0,6.579518017E-1,1.850780069E0
7.233844250E0,-6.581737036E-1,-1.925015952E0,2.585993980E-1,2.050793185E0
7.243833250E0,-8.724209476E-1,-2.136374379E0,-6.502906336E-1,2.397517821E0
7.253823250E0,-1.012583385E0,-1.875764854E0,-1.584897158E0,2.656260134E0
7.263812250E0,-7.171808803E-1,-4.983739775E-1,-2.423546927E0,2.576102627E0
7.273802250E0,-1.211133193E0,1.904692492E-1,-2.837602301E0,3.091133928E0
7.283791375E0,-1.547434047E0,3.413013929E-1,-2.585287929E0,3.032285021E0
7.293781375E0,-1.962949471E0,-7.282557991E-1,-1.596475084E0,2.632918500E0
7.303770375E0,-2.039774868E0,-8.329335308E-1,-1.633292516E-1,2.209329360E0
7.313759375E0,-2.254495152E0,-1.293913687E0,9.603547387E-1,2.771144573E0
7.323749375E0,-2.589866298E0,-2.068316297E0,1.191122267E0,3.521947189E0
7.333738375E0,-2.326097231E0,-2.194367941E0,1.397699426E0,3.489920153E0
7.343728375E0,-2.051899654E0,-1.793440736E0,1.687339792E0,3.205282739E0
7.353717375E0,-1.102883105E0,-1.621048446E0,1.438826987E0,2.431948253E0
7.363707375E0,-5.887549746E-1,3.179306567E-2,5.433656707E-1,8.018038858E-1
7.373696375E0,1.768262333E-1,1.685622464E0,-8.324870959E-1,1.888286359E0
7.383686375E0,4.962327272E-1,1.904208927E0,-1.764250704E0,2.642884618E0
7.393675375E0,-1.390467882E-2,1.283346891E0,-2.014395028E0,2.388505791E0
7.403665375E0,-9.729182124E-3,2.515585025E0,-2.048127762E0,3.243931257E0
7.413654375E0,9.785613602E-1,3.657531624E0,-1.233916869E0,3.982169102E0
7.423644375E0,2.555144947E0,2.752988997E0,-2.590363312E-1,3.764945410E0
7.433633375E0,3.158325588E0,2.484736869E0,8.022507052E-1,4.097870669E0
7.443623375E0,2.088648235E0,2.565065333E0,1.623727348E0,3.684901914E0
7.453612375E0,8.426556963E-1,2.841291309E0,1.436253773E0,3.293300750E0
7.463601375E0,-2.163651055E-1,3.111132710E0,8.263890347E-1,3.226279503E0
7.473591375E0,-1.005045739E0,3.028358940E0,9.419488733E-1,3.326911855E0
7.483580375E0,-1.441048636E0,2.102033681E0,1.771767446E0,3.103921174E0
7.493570375E0,-1.134124779E0,1.034548450E0,2.264730995E0,2.735970758E0
7.503559375E0,-8.917576897E-1,2.861463618E-1,2.048984671E0,2.252875873E0
7.513549375E0,-2.980922234E-1,-6.176899213E-1,1.884928464E0,2.005830284E0
7.523538375E0,6.892528242E-1,-1.860761776E0,1.710149780E0,2.619564107E0
7.533528375E0,5.351266515E-1,-1.780849634E0,1.523293671E0,2.403790665E0
7.543517375E0,2.830116695E-1,-5.094556206E-1,1.247255538E0,1.376694233E0
7.553507375E0,-8.527637780E-1,6.722245628E-1,7.239969796E-1,1.305091395E0
7.563496375E0,-1.532455820E0,8.596260703E-1,-2.200517750E-1,1.770819190E0
7.573486375E0,-1.051533442E0,-5.413732320E-1,-1.189814830E0,1.677637293E0
7.583475375E0,6.055557793E-1,-1.021331404E0,-4.351252306E-1,1.264574871E0
7.593464375E0,2.737240691E0,-6.225220603E-1,-2.278996155E-2,2.807229898E0
7.603454375E0,5.656982923E0,1.808953106E-1,-5.275580156E-1,5.684408181E0
7.613443375E0,7.572700340E0,2.966947389E-1,-1.333782489E0,7.694984986E0
7.623433375E0,6.745841482E0,-8.544401747E-1,-2.201818024E0,7.147338520E0
7.633422375E0,3.981165070E0,-1.611220154E0,-2.346348624E0,4.893981770E0
7.643412375E0,8.324838799E-1,-1.688515082E0,-1.228612421E0,2.248021591E0
7.653401375E0,-2.799747427E0,-1.237124652E0,-9.307783525E-1,3.199282951E0
7.663391375E0,-5.215209993E0,-6.248276174E-2,-2.988254642E-1,5.224137826E0
7.673380375E0,-7.028352045E0,9.406298876E-2,1.681214687E0,7.227244505E0
7.683370375E0,-7.722252821E0,-5.563157916E-1,2.075523283E0,8.015639262E0
7.693359375E0,-6.964862393E0,-8.895901269E-1,4.982223885E-1,7.039098258E0
7.703349375E0,-5.385820051E0,-9.612512630E-1,-1.153839397E0,5.591279547E0
7.713338375E0,-2.658620199E0,-4.641899854E-1,-2.185831006E0,3.472980117E0
7.723327375E0,-1.152922992E0,-4.249224240E-1,-2.239868196E0,2.554760268E0
7.733317375E0,2.057767335E0,-2.877814187E0,-3.565801674E-1,3.555751723E0
7.743306375E0,5.048351508E0,-4.352241070E0,-7.427473922E-1,6.706677938E0
7.753296375E0,4.277378583E0,-4.671900163E0,-8.660895824E-3,6.334247681E0
7.763285375E0,2.276478344E0,-3.574836207E0,1.582932348E0,4.524100173E0
7.773275375E0,9.793501496E-1,-1.805865777E0,2.018357248E0,2.879938176E0
7.783264375E0,1.027268082E0,-1.627678311E0,1.066298246E0,2.200365503E0
7.793254375E0,-2.291772321E-1,-8.389807212E-1,-3.957478876E-1,9.555245915E-1
7.803243375E0,-9.096858376E-1,-6.082706416E-1,-1.141788724E0,1.581519202E0
7.813233375E0,-9.530318320E-1,-6.720140630E-1,-5.391653234E-1,1.284745819E0
7.823222375E0,-6.707051638E-1,-8.759368783E-1,6.862131491E-1,1.299230279E0
7.833212375E0,-7.022070381E-1,-9.902060902E-1,1.586768560E0,1.997858175E0
7.843201375E0,-5.060829467E-1,-1.553822131E0,1.538683982E0,2.244555982E0
7.853190375E0,6.782477796E-1,-2.346516877E0,1.195260926E0,2.719340028E0
7.863180375E0,2.315151243E0,-3.074722683E0,2.671301056E0,4.685050073E0
7.873169375E0,2.696210779E0,-1.998579479E0,3.751094091E0,5.033346737E0
7.883159375E0,2.170054341E0,3.995425844E-1,1.366917636E0,2.595618220E0
7.893148375E0,1.356413991E0,2.565734839E0,-3.269867658E0,4.372057717E0
7.903138375E0,2.309677665E0,2.796979939E0,-5.646287781E0,6.711056057E0
7.913127375E0,2.653803847E0,2.399451136E0,-4.543642657E0,5.783141812E0
7.923117375E0,2.299816482E0,1.862449867E0,-1.216271142E0,3.199561040E0
7.933106375E0,1.186421837E0,1.777257105E0,1.733221723E0,2.751417295E0
7.943096375E0,5.875479631E-1,9.896348172E-1,1.857951019E0,2.185536930E0
7.953085375E0,-1.089292422E-2,-1.991070485E-1,4.932494777E-1,5.320313147E-1
7.963075375E0,-8.843808424E-1,-9.569213998E-1,-5.640890801E-1,1.419867786E0
7.973064375E0,-1.748469800E0,-2.072394730E0,-1.021297490E0,2.897415248E0
7.983054375E0,-2.324855867E0,-3.105572008E0,-1.058404505E0,4.021163065E0
7.993043375E0,-2.549802346E0,-3.854381062E0,-9.761819820E-1,4.723417898E0
8.003032375E0,-2.489208820E0,-3.848235639E0,-8.770795704E-1,4.666299032E0
8.013022375E0,-1.518689281E0,-3.596078557E0,-1.016624980E0,4.033822563E0
8.023011375E0,-1.466127929E0,-2.617025446E0,-4.978728712E-1,3.040761530E0
8.033001375E0,-1.851288263E0,-3.822044206E-1,2.814241505E-1,1.911164045E0
8.042990375E0,-3.014981681E0,1.907670479E0,1.613937355E0,3.915879847E0
8.052980375E0,-3.542370712E0,3.324819791E0,2.281581209E0,5.367348480E0
8.062969375E0,-3.699538606E0,3.586039472E0,1.216137679E0,5.293888537E0
8.072959375E0,-3.167362167E0,2.945495709E0,3.750351495E-1,4.341518102E0
8.082948375E0,-2.533077263E0,1.289042079E0,-1.586525754E-1,2.846626168E0
8.092938375E0,-2.034476413E0,-1.207635974E0,-4.070013658E-1,2.400651793E0
8.102927375E0,-1.327107892E0,-2.218617806E0,2.034414433E-2,2.585322844E0
8.112917375E0,-7.697702993E-1,-2.235510412E0,1.028056725E-1,2.366563357E0
8.122906375E0,-7.026496723E-1,-1.481472192E0,-1.046995126E-1,1.642996776E0
8.132895375E0,-4.984194396E-1,-1.227213621E-1,4.593672019E-1,6.888401097E-1
8.142885375E0,-5.756528261E-1,4.150973475E-1,7.413339740E-1,1.026283609E0
8.152874375E0,-7.293903051E-1,9.856973022E-1,2.743367404E-1,1.256530953E0
8.162864375E0,-8.333288026E-1,2.444132050E0,-3.172658283E-1,2.601706358E0
8.172853375E0,-1.225892150E0,4.174811404E0,-8.374388105E-1,4.430932812E0
8.182843375E0,-1.419902473E0,5.756193216E0,-1.041394443E0,6.019500458E0
8.192832375E0,-1.414232136E0,6.308821753E0,-9.403609157E-1,6.533418944E0
8.202822375E0,-1.611978537E0,5.351982799E0,-5.306049266E-1,5.614600277E0
8.212811375E0,-2.340407706E0,4.674234372E0,1.394905188E-1,5.229286070E0
8.222801375E0,-2.526513471E0,4.353548507E0,1.294108107E0,5.197246455E0
8.232790375E0,-2.451412564E0,2.400555090E0,2.332584717E0,4.148860056E0
8.242780375E0,-2.467446068E0,-5.375111461E-1,2.341229240E0,3.443626386E0
8.252769375E0,-2.185825451E0,-3.474510266E0,1.555330712E0,4.389659225E0
8.262758375E0,-1.835374481E0,-5.204770374E0,3.186416196E0,6.372713889E0
8.272748375E0,1.449670356E0,-5.485785220E0,-1.594459110E0,5.893868294E0
8.282737125E0,3.035411267E0,-4.688454216E0,-3.674410197E0,6.685552691E0
8.292727125E0,3.080444768E0,-3.280870364E0,-2.805603413E0,5.303268881E0
8.302716125E0,4.270879987E0,-1.800420849E0,-6.329914999E-1,4.677885136E0
8.312706125E0,3.998259405E0,1.177868968E-1,8.899250992E-1,4.097794371E0
8.322695125E0,2.205409823E0,1.339297144E0,1.413022347E0,2.941799021E0
8.332685125E0,6.826152112E-1,9.077299440E-1,1.028155689E0,1.532005646E0
8.342674125E0,4.593577002E-1,2.013430238E-1,5.628705204E-1,7.539043259E-1
8.352664125E0,2.870268063E-1,-6.231962442E-2,8.536795250E-1,9.027939159E-1
8.362653125E0,6.976714991E-2,1.334042251E-2,6.673169216E-1,6.710866531E-1
8.372643125E0,-1.018812570E0,-3.609720111E-1,-3.530157048E-1,1.137057577E0
8.382632125E0,-9.928851382E-1,-5.622659183E-1,-1.776729101E-1,1.154786354E0
8.392621125E0,-6.905010585E-1,-4.800259995E-1,3.216840575E-1,9.003873083E-1
8.402611125E0,-3.629936128E-1,-1.871085620E-1,4.154884531E-1,5.825844416E-1
8.412600125E0,-2.269165523E-1,3.600598454E-2,3.893362695E-1,4.520733164E-1
8.422590125E0,-4.081549484E-1,1.768911374E-1,3.677851868E-1,5.771887732E-1
8.432579125E0,-5.497117270E-1,4.107253844E-1,3.159010150E-1,7.554282067E-1
8.442569125E0,-4.180955073E-1,5.158407801E-1,3.712882537E-1,7.607565517E-1
8.452558125E0,-1.753677184E-1,4.821485388E-1,3.508030453E-1,6.215173583E-1
8.462548125E0,3.011813074E-2,4.320449173E-1,3.424428425E-1,5.521204694E-1
8.472537125E0,1.787767182E-1,7.326151907E-2,4.720468891E-1,5.100555172E-1
8.482527125E0,2.166321040E-1,-1.091733634E-1,4.963770803E-1,5.524839343E-1
8.492516125E0,1.214094662E-1,-1.448887414E-1,4.358502122E-1,4.750772709E-1
8.502506125E0,3.793848932E-2,-1.144165617E-1,3.364166290E-1,3.573606397E-1
8.512495125E0,1.188014618E-1,2.215159178E-2,3.711699937E-1,3.903481069E-1
8.522484125E0,8.795805708E-2,-6.426090002E-3,3.593032888E-1,3.699686038E-1
8.532474125E0,-1.479061970E-1,-1.999326754E-1,1.444905460E-1,2.876227315E-1
8.542463125E0,-3.407805522E-1,-3.376427901E-1,-6.686166845E-2,4.843599087E-1
8.552453125E0,-3.119890085E-1,-2.966830444E-1,1.607469749E-1,4.595623573E-1
8.562442125E0,-2.837811631E-1,-6.521224201E-2,4.859351226E-1,5.664956561E-1
8.572432125E0,-2.025683078E-1,2.173445141E-1,5.612333000E-1,6.350239162E-1
8.582421125E0,-1.876924065E-1,2.257761991E-1,4.254059156E-1,5.168883096E-1
8.592411125E0,-2.377914233E-1,-6.458542049E-2,3.820312699E-1,4.546030452E-1
8.602400125E0,-1.250857569E-1,-2.062266183E-1,6.306145336E-1,6.751670569E-1
8.612390125E0,-1.213094788E-1,-3.763256299E-1,6.938679584E-1,7.986173759E-1
8.622379125E0,-1.131262274E-1,-3.600709552E-1,5.100023353E-1,6.344690836E-1
8.632369125E0,-8.601524659E-2,-1.040319067E-1,2.611605515E-1,2.939831525E-1
8.642358125E0,-2.065180289E-1,-1.203725356E-1,-1.329768667E-1,2.735362694E-1
8.652347125E0,-5.504985429E-1,-3.679062241E-1,-4.900709313E-1,8.237555179E-1
8.662337125E0,-3.735961497E-1,-1.708223122E-1,-1.673495778E-1,4.435766299E-1
8.672326125E0,-9.949636772E-2,4.924437314E-1,8.215992880E-1,9.630294626E-1
8.682316125E0,-2.074150649E-1,5.496575671E-1,9.970619506E-1,1.157271353E0
8.692305125E0,2.046746211E-1,8.312349147E-1,7.034118569E-1,1.107985300E0
8.702295125E0,3.626172714E-1,8.435690314E-1,5.315762222E-1,1.060977510E0
8.712284125E0,1.961965238E-1,4.494789755E-1,2.435920074E-1,5.475961025E-1
8.722274125E0,-6.150978506E-3,7.636989892E-2,-2.519026550E-1,2.632966836E-1
8.732263125E0,4.300700203E-2,-2.862387478E-2,-3.379211175E-1,3.418473491E-1
8.742253125E0,-1.854488298E-2,1.247041529E-1,-9.996575296E-2,1.608980740E-1
8.752242125E0,-7.156816542E-2,3.317897272E-1,2.199757612E-1,4.044697280E-1
8.762232125E0,1.645448146E-1,6.324535561E-1,6.978849956E-1,9.560941186E-1
8.772221125E0,2.984139664E-1,1.074239935E0,8.982211288E-1,1.431727463E0
8.782211125E0,1.073993182E-1,1.383692713E0,8.429293460E-1,1.623782627E0
8.792200125E0,9.312582627E-2,1.222797804E0,6.660843285E-1,1.395555524E0
8.802189125E0,4.002644232E-1,2.727673477E-1,3.827083775E-1,6.173162371E-1
8.812179125E0,1.145747289E-1,-5.883585334E-2,-1.251006673E-1,1.795527864E-1
8.822168125E0,-1.220794840E-1,-1.346403265E-1,-4.926496265E-1,5.251048204E-1
8.832158125E0,-2.731677358E-1,-1.791931862E-1,-4.307895932E-1,5.406574548E-1
8.842147125E0,-1.498272997E-1,1.564597964E-1,-7.446838439E-2,2.290707924E-1
8.852137125E0,-2.379011317E-1,2.922321439E-1,1.625963762E-1,4.104073049E-1
8.862126125E0,-7.047444373E-1,5.740258384E-1,3.686949404E-1,9.808701974E-1
8.872116125E0,-1.206069505E0,9.456579083E-1,6.008189499E-1,1.646164008E0
8.882105125E0,-1.157242184E0,9.749887115E-1,5.224556987E-1,1.600866146E0
8.892095125E0,-1.048626791E0,4.406450021E-1,1.496729332E-1,1.147252436E0
8.902084125E0,-1.350646736E0,-6.308619440E-2,-3.421971864E-1,1.394749220E0
8.912073125E0,-1.452078532E0,-9.262656176E-1,-5.472841823E-1,1.807213333E0
8.922063125E0,-1.132590031E0,-2.542430761E0,-5.078791382E-1,2.829250002E0
8.932052125E0,-5.238789475E-1,-3.575690485E0,-5.261131686E-1,3.651959291E0
8.942042125E0,2.977807130E-1,-3.396439412E0,-1.773554794E-1,3.414078059E0
8.952031125E0,7.829094315E-1,-2.534553977E0,1.093914280E-1,2.654972227E0
8.962021125E0,8.244306560E-1,-2.082053161E0,2.405859538E-1,2.252223983E0
8.972010125E0,8.829651584E-1,-2.074057678E0,2.160651068E-1,2.264514706E0
8.982000125E0,6.895028657E-1,-2.025539237E0,4.249752682E-2,2.140100334E0
8.991989125E0,6.277815577E-1,-1.719093681E0,-3.067565545E-1,1.855664935E0
9.001979125E0,1.075701958E0,-1.173718615E0,-5.226124406E-1,1.675671164E0
9.011968125E0,1.838952977E0,-3.877107435E-1,-3.739224243E-1,1.916216494E0
9.021958125E0,2.260456680E0,6.478586304E-1,1.122764077E-1,2.354143411E0
9.031947125E0,1.912062176E0,1.271892781E0,6.987918987E-1,2.400417282E0
9.041936125E0,1.502641452E0,1.396131495E0,1.115141208E0,2.334663659E0
9.051926125E0,6.193245835E-1,1.154575415E0,9.208248565E-1,1.601413671E0
9.061915125E0,-3.162750906E-1,8.417786139E-1,3.119214366E-1,9.517962757E-1
9.071905125E0,-8.008622108E-1,6.006207293E-1,-2.898108850E-1,1.042168840E0
9.081894125E0,-1.115515869E0,3.829686517E-1,-4.396837564E-1,1.258714601E0
9.091884125E0,-1.282397596E0,1.796738273E-1,-3.403395259E-1,1.338901517E0
9.101873125E0,-5.092614931E-1,4.878209227E-1,-1.912495601E-1,7.306797624E-1
9.111863125E0,-3.784988207E-1,7.501755488E-1,-1.162536107E-3,8.402535705E-1
9.121852125E0,-7.090286192E-2,8.346181136E-1,7.196223121E-2,8.407099227E-1
9.131842125E0,4.276977318E-1,1.066593531E0,4.985968295E-2,1.150231758E0
9.141831125E0,4.960921016E-1,1.554351888E0,-1.070075548E-1,1.635104823E0
9.151820125E0,-3.579074854E-1,1.074914119E0,-2.288904262E-1,1.155823930E0
9.161810125E0,-6.603813198E-1,2.964129031E-1,-1.216372883E-1,7.340025385E-1
9.171799125E0,-8.257837017E-1,-9.205330074E-2,-8.142006598E-2,8.348782901E-1
9.181789125E0,-5.607532801E-1,-1.459096652E-1,3.114841380E-1,6.578421085E-1
9.191778125E0,-3.598744887E-1,-1.061942071E-1,5.340396541E-1,6.526754243E-1
9.201768125E0,-1.261624120E-1,-8.500389755E-2,3.693709151E-1,3.994715130E-1
9.211757125E0,3.206960242E-2,-1.128553551E-1,5.840787370E-2,1.310582706E-1
9.221747125E0,2.337537747E-2,-7.521390438E-2,-2.003647481E-1,2.152895073E-1
9.231736125E0,-1.105544392E-1,-4.630000770E-2,-3.826020678E-1,4.009367993E-1
9.241726125E0,-7.979154333E-2,1.453278673E-1,-4.517342466E-1,4.811971622E-1
9.251715125E0,-1.537857185E-1,3.433087420E-1,-3.557305670E-1,5.177404522E-1
9.261705125E0,-6.086483717E-1,2.525254565E-1,-1.976785737E-1,6.879671250E-1
9.271694125E0,-6.692479645E-1,3.406687242E-1,1.472446211E-1,7.652640042E-1
9.281683250E0,-3.658696389E-1,5.105262458E-1,4.246756715E-1,7.581866962E-1
9.291673250E0,1.316154888E-1,7.472899479E-1,2.088155827E-2,7.590790094E-1
9.301662250E0,1.571437745E-1,5.803648049E-1,-1.326189440E0,1.456123588E0
9.311652250E0,-7.054884955E-3,9.218193948E-2,-1.340823267E0,1.344006814E0
9.321641250E0,-8.136886630E-1,-9.333448416E-1,-6.092243224E-1,1.379991344E0
9.331631250E0,-1.089339127E0,-1.325273182E0,1.416844855E-1,1.721360866E0
9.341620250E0,-3.090882048E-2,-1.179243649E0,3.093533760E-1,1.219536982E0
9.351610250E0,1.418087790E0,-2.602823728E-1,7.284075344E-1,1.615331988E0
9.361599250E0,1.902134627E0,6.035963774E-1,7.253435934E-1,2.123338893E0
9.371589250E0,1.888806484E0,9.928993177E-1,3.304483759E-1,2.159313576E0
9.381578250E0,1.434628394E0,4.315537512E-1,1.486233946E-1,1.505485364E0
9.391568250E0,6.220614459E-1,2.022148436E-1,1.019573146E-1,6.620019482E-1
9.401557250E0,3.714730988E-1,4.095962870E-1,1.404530253E-1,5.705159365E-1
9.411546250E0,1.202562491E-1,5.592803299E-2,-1.967325308E-1,2.372618785E-1
9.421536250E0,-7.036400445E-2,1.292012465E-1,-2.990453561E-1,3.332749319E-1
